san11pk_dump.exe.idb,0x48d820,GetFacilityMoneyLimit
san11pk_dump.exe.idb,0x48d860,GetHarborSupplyLimit
san11pk_dump.exe.idb,0x48d8a0,GetHarborEquipmentLimit
san11pk_dump.exe.idb,0x48d910,GetFacilityPtrFromHarbor
san11pk_dump.exe.idb,0x48d950,GetCoordinatesForHarbor
san11pk_dump.exe.idb,0x48da20,SetHarborFood
san11pk_dump.exe.idb,0x48da80,SetHarborEquipment
san11pk_dump.exe.idb,0x48dac0,SetHarborMorale
san11pk_dump.exe.idb,0x48dc10,GetMaxDurabilityForHarborOrPass
san11pk_dump.exe.idb,0x48e600,def_48E4BC
san11pk_dump.exe.idb,0x48e608,jpt_48E4BC
san11pk_dump.exe.idb,0x48f801,def_48F779
san11pk_dump.exe.idb,0x48f80c,jpt_48F779
san11pk_dump.exe.idb,0x4904c4,def_48FC8D
san11pk_dump.exe.idb,0x4904e0,jpt_48FC8D
san11pk_dump.exe.idb,0x490554,jpt_48FE21
san11pk_dump.exe.idb,0x4908a2,def_4907FA
san11pk_dump.exe.idb,0x4908a8,jpt_4907FA
san11pk_dump.exe.idb,0x4909e0,IsTacticIDInRange0To31
san11pk_dump.exe.idb,0x490a10,GetCityPtrFromID
san11pk_dump.exe.idb,0x490a40,GetPassPtrFromID
san11pk_dump.exe.idb,0x490a70,GetHarborPtrFromID
san11pk_dump.exe.idb,0x490aa0,GetForcePtrFromID
san11pk_dump.exe.idb,0x490ad0,GetCorpPtrFromID
san11pk_dump.exe.idb,0x490b00,GetPersonPtrFromID
san11pk_dump.exe.idb,0x490b30,GetTreasurePtrFromID
san11pk_dump.exe.idb,0x490b50,GetProvinceAddressFromID
san11pk_dump.exe.idb,0x490b90,GetFacilityTypePtrFromID
san11pk_dump.exe.idb,0x490bc0,GetEquipmentPtrFromID
san11pk_dump.exe.idb,0x490bf0,GetRankPtrFromID
san11pk_dump.exe.idb,0x490c10,GetOfficialPositionPtrFromID
san11pk_dump.exe.idb,0x490c50,GetSkillPtrFromID
san11pk_dump.exe.idb,0x490c90,GetTacticPtrFromID
san11pk_dump.exe.idb,0x490d00,GetFacilityPtrFromID
san11pk_dump.exe.idb,0x490d30,GetObjectLimitByType
san11pk_dump.exe.idb,0x490de4,def_490D3D
san11pk_dump.exe.idb,0x490dec,jpt_490D3D
san11pk_dump.exe.idb,0x490e70,GetTroopPtrFromID
san11pk_dump.exe.idb,0x490f50,GetResearchCapabilityPtr
san11pk_dump.exe.idb,0x491180,getCityIDFromPtr
san11pk_dump.exe.idb,0x4911d0,GetPassIDFromPtr
san11pk_dump.exe.idb,0x491220,getHarborIDFromPtr
san11pk_dump.exe.idb,0x491270,getForceIDFromPtr
san11pk_dump.exe.idb,0x4912c0,GetCorpIDFromPtr
san11pk_dump.exe.idb,0x491310,getPersonIDFromPtr
san11pk_dump.exe.idb,0x4914a0,GetEquipmentIDFromPtr
san11pk_dump.exe.idb,0x4915e0,getSkillIDFromPtr
san11pk_dump.exe.idb,0x491770,getFacilityIDFromPtr
san11pk_dump.exe.idb,0x4917c0,getTroopIDFromPtr
san11pk_dump.exe.idb,0x491b30,def_4919FD
san11pk_dump.exe.idb,0x491b38,jpt_4919FD
san11pk_dump.exe.idb,0x491d6f,def_491C30
san11pk_dump.exe.idb,0x491d78,jpt_491C30
san11pk_dump.exe.idb,0x491f50,AdvanceTroopListPtr
san11pk_dump.exe.idb,0x492931,def_4927AD
san11pk_dump.exe.idb,0x492948,jpt_4927AD
san11pk_dump.exe.idb,0x4944d0,GetSkillIDFromPtr
san11pk_dump.exe.idb,0x494820,?SetCheckStyle@CCheckListBox@@QAEXI@Z
san11pk_dump.exe.idb,0x494f9c,def_494F8A
san11pk_dump.exe.idb,0x494fa0,jpt_494F8A
san11pk_dump.exe.idb,0x4951c0,GetTroopIDFromPtr
san11pk_dump.exe.idb,0x495270,GetSubPersonIDFromPosition
san11pk_dump.exe.idb,0x495290,GetPersonIDFromPosition
san11pk_dump.exe.idb,0x4952c0,CheckIfTroopHasActed
san11pk_dump.exe.idb,0x495310,IsTroopLeader
san11pk_dump.exe.idb,0x495340,IsTroopFollower
san11pk_dump.exe.idb,0x495390,IsPersonInTroop
san11pk_dump.exe.idb,0x495560,GetCorpIDForTroop
san11pk_dump.exe.idb,0x4955a0,GetForceIDForTroop
san11pk_dump.exe.idb,0x4955e0,GetTroopIDFromTroopPtr
san11pk_dump.exe.idb,0x495600,GetPersonIDWithSkillForTroop
san11pk_dump.exe.idb,0x495680,CheckPersonSkillAndGetAbility
san11pk_dump.exe.idb,0x495720,GetTroopMaxCapability
san11pk_dump.exe.idb,0x495810,GetTroopFoodLimit
san11pk_dump.exe.idb,0x4959a0,SetTroopActionStatus
san11pk_dump.exe.idb,0x495a40,GetTroopLeaderPtr
san11pk_dump.exe.idb,0x495a50,GetCityPtrFromTroopPosition
san11pk_dump.exe.idb,0x495bd0,GetPersonList
san11pk_dump.exe.idb,0x495c20,IsTroopAndFacilitySameForce
san11pk_dump.exe.idb,0x495c50,IsFacilityAndTroopSameForce
san11pk_dump.exe.idb,0x495ca0,IsTroopOnFire
san11pk_dump.exe.idb,0x495d82,def_495CF8
san11pk_dump.exe.idb,0x495e24,jpt_495CF8
san11pk_dump.exe.idb,0x495e4c,jpt_495D19
san11pk_dump.exe.idb,0x495e5c,jpt_495DB1
san11pk_dump.exe.idb,0x496010,GetTroopStrength
san11pk_dump.exe.idb,0x496020,GetTroopMorale
san11pk_dump.exe.idb,0x496030,GetCoordinatesForTroop
san11pk_dump.exe.idb,0x496040,ValidateTroopDataPtr
san11pk_dump.exe.idb,0x496280,SetTroopFood
san11pk_dump.exe.idb,0x496350,SetTroopTurnCount
san11pk_dump.exe.idb,0x496490,SetTroopMorale
san11pk_dump.exe.idb,0x4964f0,AdjustTroopMorale
san11pk_dump.exe.idb,0x496570,GetTroopCapabilities
san11pk_dump.exe.idb,0x496ba4,jpt_496A91
san11pk_dump.exe.idb,0x496d70,GetTroopBranchSuitability
san11pk_dump.exe.idb,0x496db0,HasTechnologyForTroop
san11pk_dump.exe.idb,0x4979e4,def_49796A
san11pk_dump.exe.idb,0x4979fc,jpt_49796A
san11pk_dump.exe.idb,0x497c28,def_497BD9
san11pk_dump.exe.idb,0x497c44,jpt_497BD9
san11pk_dump.exe.idb,0x49805f,def_497FB1
san11pk_dump.exe.idb,0x498064,jpt_497FB1
san11pk_dump.exe.idb,0x498136,def_4980EF
san11pk_dump.exe.idb,0x4981a8,jpt_4980EF
san11pk_dump.exe.idb,0x498484,def_498469
san11pk_dump.exe.idb,0x49849c,jpt_498469
san11pk_dump.exe.idb,0x498617,def_49858B
san11pk_dump.exe.idb,0x4987c2,def_498551
san11pk_dump.exe.idb,0x4987d8,jpt_498551
san11pk_dump.exe.idb,0x498820,jpt_49858B
san11pk_dump.exe.idb,0x498898,jpt_49866E
san11pk_dump.exe.idb,0x498eb1,def_498E54
san11pk_dump.exe.idb,0x498ed4,jpt_498E54
san11pk_dump.exe.idb,0x49ad1a,def_49A534
san11pk_dump.exe.idb,0x49ad24,jpt_49A534
san11pk_dump.exe.idb,0x49b390,GetStringFromMsgID
san11pk_dump.exe.idb,0x49b440,??1stdiobuf@@UAE@XZ_6
san11pk_dump.exe.idb,0x49c3dc,def_49C245
san11pk_dump.exe.idb,0x49c3f4,jpt_49C245
san11pk_dump.exe.idb,0x49c7f0,unknown_libname_65
san11pk_dump.exe.idb,0x49cb40,??0CRectTracker@@QAE@XZ_0
san11pk_dump.exe.idb,0x49ccb8,def_49CBA8
san11pk_dump.exe.idb,0x49ccc0,jpt_49CBA8
san11pk_dump.exe.idb,0x49cdf0,GetCurrentEmperorCityID
san11pk_dump.exe.idb,0x49ce50,GetTroopTypeFromUnit
san11pk_dump.exe.idb,0x49ce60,SetTrainingStatusForSP
san11pk_dump.exe.idb,0x49cf50,GetFacilityTypeFromUnit
san11pk_dump.exe.idb,0x49cf88,def_49CF61
san11pk_dump.exe.idb,0x49cf90,jpt_49CF61
san11pk_dump.exe.idb,0x49cfb0,IsCivilFacilityCompletedForUnit
san11pk_dump.exe.idb,0x49cfec,def_49CFD6
san11pk_dump.exe.idb,0x49d024,jpt_49CFD6
san11pk_dump.exe.idb,0x49d09e,def_49D066
san11pk_dump.exe.idb,0x49d0a8,jpt_49D066
san11pk_dump.exe.idb,0x49d110,func
san11pk_dump.exe.idb,0x49d200,GetSPFoodExpend
san11pk_dump.exe.idb,0x49d2e0,GetTroopFoodConsumption
san11pk_dump.exe.idb,0x49d3e0,GetTensBetweenCurrentAndNextSeason
san11pk_dump.exe.idb,0x49d540,GetMaxSoldiersForPerson
san11pk_dump.exe.idb,0x49d76a,def_49D783
san11pk_dump.exe.idb,0x49d7b0,jpt_49D783
san11pk_dump.exe.idb,0x49d7fa,def_49D813
san11pk_dump.exe.idb,0x49d840,jpt_49D813
san11pk_dump.exe.idb,0x49dab0,DoesCityHaveSpecificFacility
san11pk_dump.exe.idb,0x49dd30,IsFacilitySpecificType
san11pk_dump.exe.idb,0x49ddc2,def_49DD40
san11pk_dump.exe.idb,0x49ddd8,jpt_49DD40
san11pk_dump.exe.idb,0x49e450,GetCityIDFromFacilityPtr
san11pk_dump.exe.idb,0x49e4d0,GetDaysBetweenTwoSPs
san11pk_dump.exe.idb,0x49e500,IsSpecificFacilityNearCoordinate
san11pk_dump.exe.idb,0x49e590,GetCityMoneyIncome
san11pk_dump.exe.idb,0x49e697,def_49E60D
san11pk_dump.exe.idb,0x49e748,jpt_49E60D
san11pk_dump.exe.idb,0x49e770,GetSPMoneyIncome
san11pk_dump.exe.idb,0x49e810,GetCityFoodIncome
san11pk_dump.exe.idb,0x49e94e,def_49E892
san11pk_dump.exe.idb,0x49ea00,jpt_49E892
san11pk_dump.exe.idb,0x49ea30,GetSPFoodIncome
san11pk_dump.exe.idb,0x49f0d0,GetPersonListPtr
san11pk_dump.exe.idb,0x49f2a0,GetPersonSalaryAndBenefits
san11pk_dump.exe.idb,0x49f330,GetForeignersAndThievesArray
san11pk_dump.exe.idb,0x49f4bd,def_49F4A9
san11pk_dump.exe.idb,0x49f4dc,jpt_49F4A9
san11pk_dump.exe.idb,0x49f820,CopyPersonList
san11pk_dump.exe.idb,0x49f940,GetSPMoneyExpend
san11pk_dump.exe.idb,0x4a0a40,SetTreasureOwnerAndCity
san11pk_dump.exe.idb,0x4a0a70,SetTreasureStatus
san11pk_dump.exe.idb,0x4a1820,CorpConsumeActionPoints
san11pk_dump.exe.idb,0x4a2e8f,def_4A2E2D
san11pk_dump.exe.idb,0x4a30b4,jpt_4A2E2D
san11pk_dump.exe.idb,0x4a31e0,SetPersonFacility
san11pk_dump.exe.idb,0x4a3f88,def_4A3EE7
san11pk_dump.exe.idb,0x4a404f,def_4A3FF3
san11pk_dump.exe.idb,0x4a40af,def_4A3970
san11pk_dump.exe.idb,0x4a40b4,jpt_4A3970
san11pk_dump.exe.idb,0x4a40e4,jpt_4A3987
san11pk_dump.exe.idb,0x4a40f8,jpt_4A39F3
san11pk_dump.exe.idb,0x4a412c,jpt_4A3B48
san11pk_dump.exe.idb,0x4a4274,jpt_4A3EE7
san11pk_dump.exe.idb,0x4a42a0,jpt_4A3FF3
san11pk_dump.exe.idb,0x4a49fd,def_4A49C5
san11pk_dump.exe.idb,0x4a4f04,jpt_4A49C5
san11pk_dump.exe.idb,0x4a4f14,jpt_4A49EA
san11pk_dump.exe.idb,0x4a54a0,IsPersonInTroopWithGuide
san11pk_dump.exe.idb,0x4a5600,SetPersonActionStatus_4a5600
san11pk_dump.exe.idb,0x4a5660,SetPersonGuardCount
san11pk_dump.exe.idb,0x4a5780,ClearPersonTasks
san11pk_dump.exe.idb,0x4a5b20,SetPersonAsNomadicPerson
san11pk_dump.exe.idb,0x4a6340,GetPersonLocatedSPID
san11pk_dump.exe.idb,0x4a6cf0,ModifyPersonLoyalty
san11pk_dump.exe.idb,0x4a6d50,IncreasePersonMerit
san11pk_dump.exe.idb,0x4a6db0,IncreasePersonSkillExperience
san11pk_dump.exe.idb,0x4a70d0,IncreasePersonAttrExperience
san11pk_dump.exe.idb,0x4a7340,SetCaptiveMonths
san11pk_dump.exe.idb,0x4a73a0,SetPersonTask
san11pk_dump.exe.idb,0x4a7410,SetPersonTask_4a7410
san11pk_dump.exe.idb,0x4a7930,IncreasePersonExperience
san11pk_dump.exe.idb,0x4acf50,setSPMoney
san11pk_dump.exe.idb,0x4acf80,SetSPFood_4acf80
san11pk_dump.exe.idb,0x4ad080,SetSPTrainingStatus
san11pk_dump.exe.idb,0x4ad670,TroopAddExperience
san11pk_dump.exe.idb,0x4ade50,def_4ADD97
san11pk_dump.exe.idb,0x4ade5c,jpt_4ADD97
san11pk_dump.exe.idb,0x4ae2a0,AdjustSPMoney
san11pk_dump.exe.idb,0x4ae300,AdjustSPFood
san11pk_dump.exe.idb,0x4ae360,FacilityRepairDurability
san11pk_dump.exe.idb,0x4ae3c0,AdjustSPSoldier
san11pk_dump.exe.idb,0x4ae430,AdjustSPEquipment
san11pk_dump.exe.idb,0x4ae4a0,AdjustTroopStrength
san11pk_dump.exe.idb,0x4ae510,AdjustTroopMoney
san11pk_dump.exe.idb,0x4ae570,AdjustTroopFood
san11pk_dump.exe.idb,0x4aea70,SetTroopStatus
san11pk_dump.exe.idb,0x4af7d0,RecruitmentDetermination
san11pk_dump.exe.idb,0x4afd60,GetRecruitmentSuccess
san11pk_dump.exe.idb,0x4b0b6f,def_4B0AE4
san11pk_dump.exe.idb,0x4b0c5c,jpt_4B0AE4
san11pk_dump.exe.idb,0x4b1280,CaptureEnemyPerson
san11pk_dump.exe.idb,0x4b2c4c,def_4B2A4A
san11pk_dump.exe.idb,0x4b2c84,jpt_4B2A4A
san11pk_dump.exe.idb,0x4b3810,SetCityTradePrice_4b3810
san11pk_dump.exe.idb,0x4b3ba0,AdjustCityMoney
san11pk_dump.exe.idb,0x4b3c00,AdjustCityFood
san11pk_dump.exe.idb,0x4b3c60,CalcRandomTradePriceAndSet
san11pk_dump.exe.idb,0x4b3e70,AdjustCitySecurity
san11pk_dump.exe.idb,0x4b3ed0,AdjustCitySecurity_4b3ed0
san11pk_dump.exe.idb,0x4b3ee0,AdjustCityFacility
san11pk_dump.exe.idb,0x4b400e,def_4B3F11
san11pk_dump.exe.idb,0x4b4018,jpt_4B3F11
san11pk_dump.exe.idb,0x4b4040,AdjustCityEquipment
san11pk_dump.exe.idb,0x4b5b3b,def_4B5AB6
san11pk_dump.exe.idb,0x4b5b44,jpt_4B5AB6
san11pk_dump.exe.idb,0x4b5d30,CheckForcesHostility
san11pk_dump.exe.idb,0x4b6460,ForceAddSkillPoints
san11pk_dump.exe.idb,0x4b6580,ForceAddSkillPointsFromCity
san11pk_dump.exe.idb,0x4b9840,GetFacilityCombinedStrength
san11pk_dump.exe.idb,0x4b99b0,CheckSPNearbyEnemies
san11pk_dump.exe.idb,0x4ba80e,def_4BA7F2
san11pk_dump.exe.idb,0x4ba897,def_4BA87B
san11pk_dump.exe.idb,0x4ba92c,def_4BA912
san11pk_dump.exe.idb,0x4bac06,def_4BA7D4
san11pk_dump.exe.idb,0x4bac10,jpt_4BA7D4
san11pk_dump.exe.idb,0x4bac50,jpt_4BA7F2
san11pk_dump.exe.idb,0x4bac78,jpt_4BA87B
san11pk_dump.exe.idb,0x4baca0,jpt_4BA912
san11pk_dump.exe.idb,0x4bf6f0,PrisonerEscapeHandling
san11pk_dump.exe.idb,0x4bfb02,def_4BFAF3
san11pk_dump.exe.idb,0x4bfb10,jpt_4BFAF3
san11pk_dump.exe.idb,0x4bfb88,def_4BFB50
san11pk_dump.exe.idb,0x4bfb98,jpt_4BFB50
san11pk_dump.exe.idb,0x4bfc28,def_4BFBDA
san11pk_dump.exe.idb,0x4bfc5c,jpt_4BFBDA
san11pk_dump.exe.idb,0x4bfe73,def_4BFD52
san11pk_dump.exe.idb,0x4bfe78,jpt_4BFD52
san11pk_dump.exe.idb,0x4c00c9,def_4BFF12
san11pk_dump.exe.idb,0x4c00d0,jpt_4BFF12
san11pk_dump.exe.idb,0x4c02b9,def_4C0168
san11pk_dump.exe.idb,0x4c02c0,jpt_4C0168
san11pk_dump.exe.idb,0x4c0594,def_4C0535
san11pk_dump.exe.idb,0x4c05a4,jpt_4C0535
san11pk_dump.exe.idb,0x4c067b,def_4C0644
san11pk_dump.exe.idb,0x4c0688,jpt_4C0644
san11pk_dump.exe.idb,0x4c080d,def_4C07B7
san11pk_dump.exe.idb,0x4c0817,def_4C072B
san11pk_dump.exe.idb,0x4c0834,jpt_4C072B
san11pk_dump.exe.idb,0x4c0884,jpt_4C07B7
san11pk_dump.exe.idb,0x4c08c0,GetForeignBaseID
san11pk_dump.exe.idb,0x4c0b60,GetCityFacilityCount
san11pk_dump.exe.idb,0x4c0c30,getCityInfo
san11pk_dump.exe.idb,0x4c1620,Tbl_GetCityInfo
san11pk_dump.exe.idb,0x4c1973,def_4C1840
san11pk_dump.exe.idb,0x4c1980,jpt_4C1840
san11pk_dump.exe.idb,0x4c1dda,def_4C1B8F
san11pk_dump.exe.idb,0x4c1e00,jpt_4C1B8F
san11pk_dump.exe.idb,0x4c2182,def_4C1EF2
san11pk_dump.exe.idb,0x4c219c,jpt_4C1EF2
san11pk_dump.exe.idb,0x4c2313,def_4C226C
san11pk_dump.exe.idb,0x4c2318,jpt_4C226C
san11pk_dump.exe.idb,0x4c23ba,def_4C2369
san11pk_dump.exe.idb,0x4c23d8,jpt_4C2369
san11pk_dump.exe.idb,0x4c23f0,CorpTotalCitiesCount
san11pk_dump.exe.idb,0x4c2460,CorpSpecificPersonCount
san11pk_dump.exe.idb,0x4c24e0,CorpSPInfo
san11pk_dump.exe.idb,0x4c2550,CorpTroopInfo
san11pk_dump.exe.idb,0x4c26e0,CorpFacilityInfo
san11pk_dump.exe.idb,0x4c2960,GetCorpInfo
san11pk_dump.exe.idb,0x4c2cdd,def_4C2A98
san11pk_dump.exe.idb,0x4c2cf4,jpt_4C2A98
san11pk_dump.exe.idb,0x4c2f0d,def_4C2E18
san11pk_dump.exe.idb,0x4c2f20,jpt_4C2E18
san11pk_dump.exe.idb,0x4c33ae,def_4C3113
san11pk_dump.exe.idb,0x4c33d4,jpt_4C3113
san11pk_dump.exe.idb,0x4c3624,def_4C34B2
san11pk_dump.exe.idb,0x4c3640,jpt_4C34B2
san11pk_dump.exe.idb,0x4c384c,def_4C382A
san11pk_dump.exe.idb,0x4c385c,jpt_4C382A
san11pk_dump.exe.idb,0x4c3907,def_4C38EC
san11pk_dump.exe.idb,0x4c3914,jpt_4C38EC
san11pk_dump.exe.idb,0x4c39df,def_4C39A9
san11pk_dump.exe.idb,0x4c39fc,jpt_4C39A9
san11pk_dump.exe.idb,0x4c4842,def_4C44BC
san11pk_dump.exe.idb,0x4c4858,jpt_4C44BC
san11pk_dump.exe.idb,0x4c4be4,def_4C4A96
san11pk_dump.exe.idb,0x4c4bf8,jpt_4C4A96
san11pk_dump.exe.idb,0x4c525a,def_4C5020
san11pk_dump.exe.idb,0x4c5284,jpt_4C5020
san11pk_dump.exe.idb,0x4c5677,def_4C53EE
san11pk_dump.exe.idb,0x4c56a0,jpt_4C53EE
san11pk_dump.exe.idb,0x4c586e,def_4C57FE
san11pk_dump.exe.idb,0x4c5874,jpt_4C57FE
san11pk_dump.exe.idb,0x4c5a78,def_4C5930
san11pk_dump.exe.idb,0x4c5a94,jpt_4C5930
san11pk_dump.exe.idb,0x4c5bb3,def_4C5B66
san11pk_dump.exe.idb,0x4c5f14,jpt_4C5B66
san11pk_dump.exe.idb,0x4c60e0,def_4C6072
san11pk_dump.exe.idb,0x4c60f4,jpt_4C6072
san11pk_dump.exe.idb,0x4c621a,def_4C614F
san11pk_dump.exe.idb,0x4c622c,jpt_4C614F
san11pk_dump.exe.idb,0x4c636b,def_4C627F
san11pk_dump.exe.idb,0x4c6388,jpt_4C627F
san11pk_dump.exe.idb,0x4c6700,GetSPSpecificPersonCount
san11pk_dump.exe.idb,0x4c6780,GetSPIdleActivePersonCount
san11pk_dump.exe.idb,0x4c69a0,getSPInfo
san11pk_dump.exe.idb,0x4c71e0,Tbl_GetSPInfo_Cases
san11pk_dump.exe.idb,0x4c72a0,Tbl_GetSPInfo_Index2Case
san11pk_dump.exe.idb,0x4c742d,def_4C7365
san11pk_dump.exe.idb,0x4c743c,jpt_4C7365
san11pk_dump.exe.idb,0x4c7791,def_4C75EF
san11pk_dump.exe.idb,0x4c77b0,jpt_4C75EF
san11pk_dump.exe.idb,0x4c79b4,def_4C78F1
san11pk_dump.exe.idb,0x4c7c48,jpt_4C78F1
san11pk_dump.exe.idb,0x4c7d51,def_4C7D2C
san11pk_dump.exe.idb,0x4c7d58,jpt_4C7D2C
san11pk_dump.exe.idb,0x4c7dd1,def_4C7DAC
san11pk_dump.exe.idb,0x4c7dd8,jpt_4C7DAC
san11pk_dump.exe.idb,0x4c8720,GetPersonInfo
san11pk_dump.exe.idb,0x4c8e72,def_4C884B
san11pk_dump.exe.idb,0x4c8e88,jpt_4C884B
san11pk_dump.exe.idb,0x4c9496,def_4C91FB
san11pk_dump.exe.idb,0x4c94ac,jpt_4C91FB
san11pk_dump.exe.idb,0x4c950c,jpt_4C92FE
san11pk_dump.exe.idb,0x4c9759,def_4C9641
san11pk_dump.exe.idb,0x4c9770,jpt_4C9641
san11pk_dump.exe.idb,0x4ca663,def_4C9A54
san11pk_dump.exe.idb,0x4ca6a4,jpt_4C9A54
san11pk_dump.exe.idb,0x4caa0d,def_4CA951
san11pk_dump.exe.idb,0x4cb101,def_4CB01A
san11pk_dump.exe.idb,0x4cb164,jpt_4CA951
san11pk_dump.exe.idb,0x4cb2d0,jpt_4CB01A
san11pk_dump.exe.idb,0x4cb711,def_4CB65A
san11pk_dump.exe.idb,0x4cb728,jpt_4CB65A
san11pk_dump.exe.idb,0x4cb808,def_4CB7CD
san11pk_dump.exe.idb,0x4cb81c,jpt_4CB7CD
san11pk_dump.exe.idb,0x4cb9b2,def_4CB909
san11pk_dump.exe.idb,0x4cb9dc,jpt_4CB909
san11pk_dump.exe.idb,0x4cbaac,def_4CBAA0
san11pk_dump.exe.idb,0x4cbabc,jpt_4CBAA0
san11pk_dump.exe.idb,0x4cbb04,def_4CBAF0
san11pk_dump.exe.idb,0x4cbb14,jpt_4CBAF0
san11pk_dump.exe.idb,0x4cbb9a,def_4CBB5A
san11pk_dump.exe.idb,0x4cbbb4,jpt_4CBB5A
san11pk_dump.exe.idb,0x4cbdc9,def_4CBD90
san11pk_dump.exe.idb,0x4cbdd8,jpt_4CBD90
san11pk_dump.exe.idb,0x4cbe5f,def_4CBE27
san11pk_dump.exe.idb,0x4cbe6c,jpt_4CBE27
san11pk_dump.exe.idb,0x4cbf5e,def_4CBEC4
san11pk_dump.exe.idb,0x4cbf7c,jpt_4CBEC4
san11pk_dump.exe.idb,0x4cc097,def_4CC041
san11pk_dump.exe.idb,0x4cc0ac,jpt_4CC041
san11pk_dump.exe.idb,0x4cc106,def_4CC0E3
san11pk_dump.exe.idb,0x4cc114,jpt_4CC0E3
san11pk_dump.exe.idb,0x4cc358,def_4CC18B
san11pk_dump.exe.idb,0x4cc3a0,jpt_4CC18B
san11pk_dump.exe.idb,0x4cc477,def_4CC450
san11pk_dump.exe.idb,0x4cc484,jpt_4CC450
san11pk_dump.exe.idb,0x4cc4f2,def_4CC4D7
san11pk_dump.exe.idb,0x4cc500,jpt_4CC4D7
san11pk_dump.exe.idb,0x4cc588,def_4CC551
san11pk_dump.exe.idb,0x4cc5a4,jpt_4CC551
san11pk_dump.exe.idb,0x4cc7a0,GetTroopInfo
san11pk_dump.exe.idb,0x4ccbb6,def_4CC7FA
san11pk_dump.exe.idb,0x4ccbcc,jpt_4CC7FA
san11pk_dump.exe.idb,0x4cce28,def_4CCD08
san11pk_dump.exe.idb,0x4cce3c,jpt_4CCD08
san11pk_dump.exe.idb,0x4cd053,def_4CCF06
san11pk_dump.exe.idb,0x4cd05c,jpt_4CCF06
san11pk_dump.exe.idb,0x4cd623,def_4CD154
san11pk_dump.exe.idb,0x4cd64c,jpt_4CD154
san11pk_dump.exe.idb,0x4cd906,def_4CD752
san11pk_dump.exe.idb,0x4cd920,jpt_4CD752
san11pk_dump.exe.idb,0x4cdc60,AdvanceListArrayPtr
san11pk_dump.exe.idb,0x4cdd00,ArrayFacility
san11pk_dump.exe.idb,0x4cdfb0,TreasureArrayExclude
san11pk_dump.exe.idb,0x4cea00,CheckPersonSkill_0_99
san11pk_dump.exe.idb,0x4ceae0,GetSPSpecialSkillsArray
san11pk_dump.exe.idb,0x4ced40,SetupFacilityArray
san11pk_dump.exe.idb,0x4cf270,GetCountOfPersonsInSpecifiedStatus
san11pk_dump.exe.idb,0x4cf2f0,GetCountOfPersonsAtLocationInSpecifiedStatus
san11pk_dump.exe.idb,0x4cf360,GetSPPersonListWithIdentify
san11pk_dump.exe.idb,0x4cf590,GetPersonsByFacilityFilterCriteria
san11pk_dump.exe.idb,0x4cf600,GetRecruitablePersonsByFacility
san11pk_dump.exe.idb,0x4cfab0,?seekpos@?$fpos@H@std@@QBE_JXZ
san11pk_dump.exe.idb,0x4d00ac,def_4D003C
san11pk_dump.exe.idb,0x4d00b0,jpt_4D003C
san11pk_dump.exe.idb,0x4d2720,j_??1stdiobuf@@UAE@XZ_19
san11pk_dump.exe.idb,0x4d4460,??0DNameNode@@IAE@XZ_1
san11pk_dump.exe.idb,0x4d5550,?Id@SchedulingRing@details@Concurrency@@QBEHXZ
san11pk_dump.exe.idb,0x4d5620,?GetGroup@ScheduleGroupSegmentBase@details@Concurrency@@QBEPAVScheduleGroupBase@23@XZ
san11pk_dump.exe.idb,0x4d58c0,?GetNumBorrowedCores@SchedulerProxy@details@Concurrency@@QBEIXZ
san11pk_dump.exe.idb,0x4d5a50,?SetHostFlags@CDHtmlDialog@@QAEXK@Z
san11pk_dump.exe.idb,0x4d71d0,??1stdiobuf@@UAE@XZ_7
san11pk_dump.exe.idb,0x4d7740,??1stdiobuf@@UAE@XZ_8
san11pk_dump.exe.idb,0x4d7790,??1stdiobuf@@UAE@XZ_9
san11pk_dump.exe.idb,0x4d77e0,??1stdiobuf@@UAE@XZ_10
san11pk_dump.exe.idb,0x4d7ba0,??1stdiobuf@@UAE@XZ_11
san11pk_dump.exe.idb,0x4d7d20,ReturnValueZero
san11pk_dump.exe.idb,0x4d9b94,def_4D9B3C
san11pk_dump.exe.idb,0x4d9ba4,jpt_4D9B3C
san11pk_dump.exe.idb,0x4da450,??1stdiobuf@@UAE@XZ_12
san11pk_dump.exe.idb,0x4da62a,def_4DA5EE
san11pk_dump.exe.idb,0x4da66c,jpt_4DA5EE
san11pk_dump.exe.idb,0x4db0b0,def_4DB064
san11pk_dump.exe.idb,0x4db0c8,jpt_4DB064
san11pk_dump.exe.idb,0x4db2c0,?SetHostFlags@CDHtmlDialog@@QAEXK@Z_0
san11pk_dump.exe.idb,0x4dbfc0,SetMemZero
san11pk_dump.exe.idb,0x4dcdc0,?GetDefaultResId@COleIPFrameWndEx@@QBEIXZ
san11pk_dump.exe.idb,0x4dd9c0,??1strstreambuf@std@@UAE@XZ_1
san11pk_dump.exe.idb,0x4df73a,def_4DF6A2
san11pk_dump.exe.idb,0x4df770,jpt_4DF6A2
san11pk_dump.exe.idb,0x4df840,??1stdiobuf@@UAE@XZ_13
san11pk_dump.exe.idb,0x4e0640,?GetMaskId@VirtualProcessor@details@Concurrency@@QBEIXZ
san11pk_dump.exe.idb,0x4e1aff,def_4E1AEA
san11pk_dump.exe.idb,0x4e1b0c,jpt_4E1AEA
